,Fecha,Hora,Precio_Zonal,Componente_Congestion,Componente_Energia,Componente_Perdidas,Zona_de_Carga,Mercado,Dia_de_la_semana,Festivo
294,2020-08-06,7,628.45,-8.76,612.81,24.39,APATZINGAN,MDA,Jueves,
295,2020-08-06,8,626.89,-8.41,608.62,26.67,APATZINGAN,MDA,Jueves,
296,2020-08-06,9,627.87,-8.18,605.29,30.76,APATZINGAN,MDA,Jueves,
297,2020-08-06,10,638.11,-8.44,612.02,34.53,APATZINGAN,MDA,Jueves,
298,2020-08-06,11,647.77,-7.9,618.11,37.55,APATZINGAN,MDA,Jueves,
299,2020-08-06,12,650.39,-7.89,617.66,40.62,APATZINGAN,MDA,Jueves,
300,2020-08-06,13,662.35,-8.8,627.71,43.45,APATZINGAN,MDA,Jueves,
301,2020-08-06,14,642.95,-6.78,609.05,40.68,APATZINGAN,MDA,Jueves,
302,2020-08-06,15,740.28,-15.13,709.77,45.64,APATZINGAN,MDA,Jueves,
303,2020-08-06,16,686.16,9.44,638.64,38.07,APATZINGAN,MDA,Jueves,
304,2020-08-06,17,694.69,-3.67,658.43,39.93,APATZINGAN,MDA,Jueves,
305,2020-08-06,18,695.61,-4.16,658.94,40.83,APATZINGAN,MDA,Jueves,
306,2020-08-06,19,656.98,-9.88,625.98,40.88,APATZINGAN,MDA,Jueves,
307,2020-08-06,20,676.1,-14.46,652.19,38.37,APATZINGAN,MDA,Jueves,
308,2020-08-06,21,677.38,7.28,637.73,32.37,APATZINGAN,MDA,Jueves,
309,2020-08-06,22,772.24,-19.57,745.65,46.17,APATZINGAN,MDA,Jueves,
310,2020-08-06,23,755.99,-17.94,732.13,41.8,APATZINGAN,MDA,Jueves,
311,2020-08-06,24,737.09,-11.87,716.4,32.56,APATZINGAN,MDA,Jueves,
312,2020-08-07,1,774.37,0,740.81,33.56,APATZINGAN,MDA,Viernes,
313,2020-08-07,2,735.55,-2.23,707.53,30.25,APATZINGAN,MDA,Viernes,
314,2020-08-07,3,737.65,-15.82,723.17,30.3,APATZINGAN,MDA,Viernes,
315,2020-08-07,4,757.18,-17.12,738.81,35.5,APATZINGAN,MDA,Viernes,
316,2020-08-07,5,708.39,-4.48,684.47,28.4,APATZINGAN,MDA,Viernes,
317,2020-08-07,6,751.09,-17.65,733.49,35.25,APATZINGAN,MDA,Viernes,
318,2020-08-07,7,754.67,-18.34,741.22,31.79,APATZINGAN,MDA,Viernes,
319,2020-08-07,8,723.96,-15.16,704.26,34.86,APATZINGAN,MDA,Viernes,
320,2020-08-07,9,775.89,-19.34,752.02,43.22,APATZINGAN,MDA,Viernes,
321,2020-08-07,10,680.36,-10.18,647.35,43.2,APATZINGAN,MDA,Viernes,
322,2020-08-07,11,675.39,-9.76,642.48,42.67,APATZINGAN,MDA,Viernes,
323,2020-08-07,12,792.56,-18.75,758.57,52.75,APATZINGAN,MDA,Viernes,
324,2020-08-07,13,784.83,-18.73,746.45,57.11,APATZINGAN,MDA,Viernes,
325,2020-08-07,14,786.05,-25.11,753.54,57.61,APATZINGAN,MDA,Viernes,
326,2020-08-07,15,681.27,-9.71,641.06,49.93,APATZINGAN,MDA,Viernes,
327,2020-08-07,16,701.19,-11.61,663.35,49.45,APATZINGAN,MDA,Viernes,
328,2020-08-07,17,681.96,-10.26,647.69,44.53,APATZINGAN,MDA,Viernes,
329,2020-08-07,18,699.15,-11.23,659.46,50.93,APATZINGAN,MDA,Viernes,
330,2020-08-07,19,715.82,-15.56,679.3,52.07,APATZINGAN,MDA,Viernes,
331,2020-08-07,20,797.35,-17.06,765.89,48.52,APATZINGAN,MDA,Viernes,
332,2020-08-07,21,833.89,-32.07,815.61,50.34,APATZINGAN,MDA,Viernes,
333,2020-08-07,22,845.82,-24.17,811.54,58.46,APATZINGAN,MDA,Viernes,
334,2020-08-07,23,841.73,-23.3,807.48,57.56,APATZINGAN,MDA,Viernes,
335,2020-08-07,24,893.8,-28.41,870.73,51.47,APATZINGAN,MDA,Viernes,
336,2020-08-01,1,711.39,6.14,699.32,5.93,CELAYA,MDA,Sabado,
337,2020-08-01,2,536.38,18.77,513.64,3.97,CELAYA,MDA,Sabado,
338,2020-08-01,3,570.54,0,566.22,4.32,CELAYA,MDA,Sabado,
339,2020-08-01,4,576.88,0,571.49,5.4,CELAYA,MDA,Sabado,
340,2020-08-01,5,537.37,0,532.22,5.15,CELAYA,MDA,Sabado,
341,2020-08-01,6,560.37,0,554.6,5.76,CELAYA,MDA,Sabado,
342,2020-08-01,7,426.53,38.31,383.7,4.52,CELAYA,MDA,Sabado,
343,2020-08-01,8,383.79,42.66,336.79,4.33,CELAYA,MDA,Sabado,
344,2020-08-01,9,381.3,46.59,331.03,3.68,CELAYA,MDA,Sabado,
345,2020-08-01,10,322.25,54.91,264.77,2.58,CELAYA,MDA,Sabado,
346,2020-08-01,11,388.81,43.75,341.67,3.39,CELAYA,MDA,Sabado,
347,2020-08-01,12,386.58,50.33,332.6,3.65,CELAYA,MDA,Sabado,
348,2020-08-01,13,377.35,48.72,324.84,3.78,CELAYA,MDA,Sabado,
349,2020-08-01,14,358.4,62.04,292.96,3.4,CELAYA,MDA,Sabado,
350,2020-08-01,15,379.26,47.48,328.31,3.47,CELAYA,MDA,Sabado,
351,2020-08-01,16,378.74,58.44,317.45,2.86,CELAYA,MDA,Sabado,
352,2020-08-01,17,382.85,57.69,322.35,2.82,CELAYA,MDA,Sabado,
353,2020-08-01,18,388.16,52.3,332.87,3,CELAYA,MDA,Sabado,
354,2020-08-01,19,394.32,56.67,334.71,2.93,CELAYA,MDA,Sabado,
355,2020-08-01,20,429.56,54,372,3.55,CELAYA,MDA,Sabado,
356,2020-08-01,21,445.94,52.81,388.92,4.22,CELAYA,MDA,Sabado,
357,2020-08-01,22,450.65,52.31,394.1,4.25,CELAYA,MDA,Sabado,
358,2020-08-01,23,444.62,52.81,387.96,3.85,CELAYA,MDA,Sabado,
359,2020-08-01,24,435.7,52.54,379.87,3.3,CELAYA,MDA,Sabado,
360,2020-08-02,1,452.01,23.85,424.36,3.8,CELAYA,MDA,Domingo,
361,2020-08-02,2,427.86,28.61,396.15,3.1,CELAYA,MDA,Domingo,
362,2020-08-02,3,413.63,30.6,380.3,2.73,CELAYA,MDA,Domingo,
363,2020-08-02,4,413.13,23.32,387.13,2.68,CELAYA,MDA,Domingo,
364,2020-08-02,5,410.05,20.5,387.14,2.42,CELAYA,MDA,Domingo,
365,2020-08-02,6,415.6,20.15,391.34,4.11,CELAYA,MDA,Domingo,
366,2020-08-02,7,474.53,18.13,451.78,4.62,CELAYA,MDA,Domingo,
367,2020-08-02,8,464.26,3.69,455.9,4.67,CELAYA,MDA,Domingo,
368,2020-08-02,9,460.63,3.91,452.3,4.42,CELAYA,MDA,Domingo,
369,2020-08-02,10,414.2,6.16,405.54,2.51,CELAYA,MDA,Domingo,
370,2020-08-02,11,433.16,2.8,427.07,3.29,CELAYA,MDA,Domingo,
371,2020-08-02,12,466.24,-0.68,463.59,3.32,CELAYA,MDA,Domingo,
372,2020-08-02,13,440.18,5.51,431.36,3.31,CELAYA,MDA,Domingo,
373,2020-08-02,14,455.69,-0.51,452.59,3.6,CELAYA,MDA,Domingo,
374,2020-08-02,15,456.48,2.05,450.86,3.57,CELAYA,MDA,Domingo,
375,2020-08-02,16,405.24,12.07,390.4,2.77,CELAYA,MDA,Domingo,
376,2020-08-02,17,401.03,19.92,378.73,2.38,CELAYA,MDA,Domingo,
377,2020-08-02,18,409.25,16.75,390.21,2.29,CELAYA,MDA,Domingo,
378,2020-08-02,19,468.38,8.39,458.74,1.24,CELAYA,MDA,Domingo,
379,2020-08-02,20,545.83,10.13,533.43,2.26,CELAYA,MDA,Domingo,
380,2020-08-02,21,613.82,0,611.17,2.65,CELAYA,MDA,Domingo,
381,2020-08-02,22,650.8,0,648.44,2.36,CELAYA,MDA,Domingo,
382,2020-08-02,23,637.17,0,635.06,2.12,CELAYA,MDA,Domingo,
383,2020-08-02,24,614.45,0,612.21,2.24,CELAYA,MDA,Domingo,
384,2020-08-03,1,523.14,6.04,515.91,1.19,CELAYA,MDA,Lunes,
385,2020-08-03,2,534.42,0.01,533.43,0.98,CELAYA,MDA,Lunes,
386,2020-08-03,3,520.4,0,518.45,1.95,CELAYA,MDA,Lunes,
387,2020-08-03,4,497.34,0.04,495.29,2.01,CELAYA,MDA,Lunes,
388,2020-08-03,5,495.26,0.04,493.34,1.88,CELAYA,MDA,Lunes,
389,2020-08-03,6,511.5,0.05,509.09,2.37,CELAYA,MDA,Lunes,
390,2020-08-03,7,507.73,0.05,504.67,3.02,CELAYA,MDA,Lunes,
391,2020-08-03,8,517.68,0.04,513.2,4.45,CELAYA,MDA,Lunes,
392,2020-08-03,9,502.32,-0.61,498.58,4.35,CELAYA,MDA,Lunes,
393,2020-08-03,10,516,-0.98,513.01,3.98,CELAYA,MDA,Lunes,
394,2020-08-03,11,513.4,-1.12,510.29,4.23,CELAYA,MDA,Lunes,
395,2020-08-03,12,515.88,-1.15,512.8,4.23,CELAYA,MDA,Lunes,
396,2020-08-03,13,527.39,-1.03,523.74,4.68,CELAYA,MDA,Lunes,
397,2020-08-03,14,546.18,-0.77,541.52,5.43,CELAYA,MDA,Lunes,
398,2020-08-03,15,539.88,2.25,533.06,4.58,CELAYA,MDA,Lunes,
399,2020-08-03,16,550.4,0.5,545.19,4.71,CELAYA,MDA,Lunes,
400,2020-08-03,17,530.73,1.79,524.65,4.29,CELAYA,MDA,Lunes,
401,2020-08-03,18,546.82,0.02,542.05,4.74,CELAYA,MDA,Lunes,
402,2020-08-03,19,527.51,5.83,518.17,3.51,CELAYA,MDA,Lunes,
403,2020-08-03,20,548.94,0.21,544.15,4.57,CELAYA,MDA,Lunes,
404,2020-08-03,21,550.88,2.4,544.81,3.68,CELAYA,MDA,Lunes,
405,2020-08-03,22,575.89,0.35,571.18,4.37,CELAYA,MDA,Lunes,
406,2020-08-03,23,584.34,0,578.84,5.5,CELAYA,MDA,Lunes,
407,2020-08-03,24,571.96,0,566.4,5.56,CELAYA,MDA,Lunes,
408,2020-08-04,1,585.21,0,578.4,6.81,CELAYA,MDA,Martes,
409,2020-08-04,2,565.19,0,559.77,5.42,CELAYA,MDA,Martes,
410,2020-08-04,3,569.6,0,564.23,5.37,CELAYA,MDA,Martes,
411,2020-08-04,4,538.88,0,532.07,6.81,CELAYA,MDA,Martes,
412,2020-08-04,5,541.89,0,535.49,6.4,CELAYA,MDA,Martes,
413,2020-08-04,6,550.87,0,544.47,6.41,CELAYA,MDA,Martes,
414,2020-08-04,7,562.23,0,556.2,6.03,CELAYA,MDA,Martes,
415,2020-08-04,8,566.19,0,559.11,7.08,CELAYA,MDA,Martes,
416,2020-08-04,9,572.25,0.02,565.62,6.61,CELAYA,MDA,Martes,
417,2020-08-04,10,580.18,0.22,571.62,8.34,CELAYA,MDA,Martes,
418,2020-08-04,11,602.24,0.24,593.49,8.51,CELAYA,MDA,Martes,
419,2020-08-04,12,600.62,0.24,592.01,8.37,CELAYA,MDA,Martes,
420,2020-08-04,13,588.39,0.23,580.27,7.89,CELAYA,MDA,Martes,
421,2020-08-04,14,568.68,0.22,560.59,7.87,CELAYA,MDA,Martes,
422,2020-08-04,15,555.52,0,548.62,6.9,CELAYA,MDA,Martes,
423,2020-08-04,16,560.74,0.01,555.55,5.18,CELAYA,MDA,Martes,
424,2020-08-04,17,578.63,0.47,572.73,5.42,CELAYA,MDA,Martes,
425,2020-08-04,18,572.34,0,566.87,5.47,CELAYA,MDA,Martes,
426,2020-08-04,19,558.24,1.91,552.21,4.12,CELAYA,MDA,Martes,
427,2020-08-04,20,575.47,-0.25,569.11,6.61,CELAYA,MDA,Martes,
428,2020-08-04,21,588.42,0,581.56,6.86,CELAYA,MDA,Martes,
429,2020-08-04,22,589.88,0,584.56,5.31,CELAYA,MDA,Martes,
430,2020-08-04,23,586.34,0,580.91,5.43,CELAYA,MDA,Martes,
431,2020-08-04,24,579.56,0,573.56,6,CELAYA,MDA,Martes,
432,2020-08-05,1,633.44,-5.37,630.92,7.89,CELAYA,MDA,Miercoles,
433,2020-08-05,2,595.95,-4.18,589.98,10.16,CELAYA,MDA,Miercoles,
434,2020-08-05,3,610.24,-4.75,604.96,10.02,CELAYA,MDA,Miercoles,
435,2020-08-05,4,604.53,-4.56,600.58,8.52,CELAYA,MDA,Miercoles,
436,2020-08-05,5,591.81,-4.33,588.81,7.33,CELAYA,MDA,Miercoles,
437,2020-08-05,6,594.46,-4.46,591.6,7.32,CELAYA,MDA,Miercoles,
438,2020-08-05,7,608.47,-4.85,605.15,8.18,CELAYA,MDA,Miercoles,
439,2020-08-05,8,597.17,-4.72,593.15,8.74,CELAYA,MDA,Miercoles,
440,2020-08-05,9,589.6,-5.36,586.23,8.73,CELAYA,MDA,Miercoles,
441,2020-08-05,10,589.81,-3.8,585.96,7.65,CELAYA,MDA,Miercoles,
442,2020-08-05,11,598.84,-4.12,595.73,7.24,CELAYA,MDA,Miercoles,
443,2020-08-05,12,601.45,-5.34,599.2,7.59,CELAYA,MDA,Miercoles,
444,2020-08-05,13,627.58,-6.18,625.43,8.34,CELAYA,MDA,Miercoles,
445,2020-08-05,14,672.3,-7.01,669.74,9.57,CELAYA,MDA,Miercoles,
446,2020-08-05,15,648.15,-5.22,644.2,9.17,CELAYA,MDA,Miercoles,
447,2020-08-05,16,630.03,-4.27,626.08,8.21,CELAYA,MDA,Miercoles,
448,2020-08-05,17,629.67,-3.85,625.7,7.83,CELAYA,MDA,Miercoles,
449,2020-08-05,18,612.17,-2.03,607.58,6.62,CELAYA,MDA,Miercoles,
450,2020-08-05,19,621.57,-6.6,620.58,7.58,CELAYA,MDA,Miercoles,
451,2020-08-05,20,618.13,-4.7,616.48,6.35,CELAYA,MDA,Miercoles,
452,2020-08-05,21,639.27,-3.45,637.34,5.38,CELAYA,MDA,Miercoles,
453,2020-08-05,22,691.23,-7.5,690.76,7.97,CELAYA,MDA,Miercoles,
454,2020-08-05,23,802.66,-10.53,803.36,9.82,CELAYA,MDA,Miercoles,
455,2020-08-05,24,719.28,-8.49,717.97,9.81,CELAYA,MDA,Miercoles,
456,2020-08-06,1,703.15,-6.68,699.95,9.88,CELAYA,MDA,Jueves,
457,2020-08-06,2,713.59,-7.34,711.98,8.95,CELAYA,MDA,Jueves,
458,2020-08-06,3,623.09,-4.03,619.01,8.11,CELAYA,MDA,Jueves,
459,2020-08-06,4,615.06,-3.5,610.3,8.25,CELAYA,MDA,Jueves,
460,2020-08-06,5,604.94,-3.26,598.77,9.42,CELAYA,MDA,Jueves,
461,2020-08-06,6,610.5,-3.54,604.46,9.58,CELAYA,MDA,Jueves,
462,2020-08-06,7,617.82,-3.99,612.81,9,CELAYA,MDA,Jueves,
463,2020-08-06,8,614.03,-3.82,608.62,9.22,CELAYA,MDA,Jueves,
464,2020-08-06,9,610.57,-3.72,605.29,9,CELAYA,MDA,Jueves,
465,2020-08-06,10,616.12,-3.77,612.02,7.87,CELAYA,MDA,Jueves,
466,2020-08-06,11,622.11,-3.71,618.11,7.7,CELAYA,MDA,Jueves,
467,2020-08-06,12,622.25,-3.7,617.66,8.28,CELAYA,MDA,Jueves,
468,2020-08-06,13,632.69,-4.08,627.71,9.07,CELAYA,MDA,Jueves,
469,2020-08-06,14,613.74,-3.35,609.05,8.04,CELAYA,MDA,Jueves,
470,2020-08-06,15,710.77,-7.28,709.77,8.27,CELAYA,MDA,Jueves,
471,2020-08-06,16,647.92,1.85,638.64,7.43,CELAYA,MDA,Jueves,
472,2020-08-06,17,662.68,-2.8,658.43,7.05,CELAYA,MDA,Jueves,
473,2020-08-06,18,662.29,-3.03,658.94,6.38,CELAYA,MDA,Jueves,
474,2020-08-06,19,627.72,-4.52,625.99,6.25,CELAYA,MDA,Jueves,
475,2020-08-06,20,652.66,-6.62,652.19,7.08,CELAYA,MDA,Jueves,
476,2020-08-06,21,643.72,0.83,637.73,5.16,CELAYA,MDA,Jueves,
477,2020-08-06,22,743.6,-9,745.65,6.96,CELAYA,MDA,Jueves,
478,2020-08-06,23,731.23,-8.25,732.13,7.35,CELAYA,MDA,Jueves,
479,2020-08-06,24,718.19,-6.13,716.4,7.91,CELAYA,MDA,Jueves,
480,2020-08-07,1,750.02,0,740.81,9.21,CELAYA,MDA,Viernes,
481,2020-08-07,2,712.75,-2.71,707.53,7.93,CELAYA,MDA,Viernes,
482,2020-08-07,3,723.75,-7.26,723.17,7.84,CELAYA,MDA,Viernes,
483,2020-08-07,4,740.88,-7.87,738.81,9.94,CELAYA,MDA,Viernes,
484,2020-08-07,5,688.81,-3.21,684.47,7.55,CELAYA,MDA,Viernes,
485,2020-08-07,6,735.28,-8.12,733.49,9.91,CELAYA,MDA,Viernes,
486,2020-08-07,7,740.99,-8.43,741.22,8.19,CELAYA,MDA,Viernes,
487,2020-08-07,8,706.08,-6.94,704.26,8.76,CELAYA,MDA,Viernes,
488,2020-08-07,9,752.63,-8.88,752.02,9.49,CELAYA,MDA,Viernes,
489,2020-08-07,10,650.16,-4.7,647.35,7.51,CELAYA,MDA,Viernes,
490,2020-08-07,11,644.94,-4.58,642.48,7.04,CELAYA,MDA,Viernes,
491,2020-08-07,12,758.68,-8.84,758.57,8.96,CELAYA,MDA,Viernes,
492,2020-08-07,13,748.1,-8.6,746.45,10.24,CELAYA,MDA,Viernes,
493,2020-08-07,14,752.85,-11.51,753.54,10.83,CELAYA,MDA,Viernes,
494,2020-08-07,15,645.53,-4.47,641.06,8.94,CELAYA,MDA,Viernes,
495,2020-08-07,16,667.13,-5.34,663.35,9.11,CELAYA,MDA,Viernes,
496,2020-08-07,17,650.56,-4.72,647.69,7.59,CELAYA,MDA,Viernes,
497,2020-08-07,18,662.72,-5.17,659.46,8.43,CELAYA,MDA,Viernes,
498,2020-08-07,19,680.05,-7.18,679.3,7.93,CELAYA,MDA,Viernes,
499,2020-08-07,20,763.73,-9.34,765.89,7.18,CELAYA,MDA,Viernes,
500,2020-08-07,21,808.31,-14.8,815.61,7.5,CELAYA,MDA,Viernes,
501,2020-08-07,22,808.19,-11.19,811.54,7.84,CELAYA,MDA,Viernes,
502,2020-08-07,23,806.12,-10.77,807.48,9.41,CELAYA,MDA,Viernes,
503,2020-08-07,24,869.64,-13.07,870.73,11.97,CELAYA,MDA,Viernes,
504,2020-08-01,1,707.24,15.6,699.32,-7.68,CIENEGA,MDA,Sabado,
505,2020-08-01,2,547.4,38.76,513.64,-5,CIENEGA,MDA,Sabado,
506,2020-08-01,3,564.32,0,566.22,-1.9,CIENEGA,MDA,Sabado,
507,2020-08-01,4,575.95,0,571.49,4.46,CIENEGA,MDA,Sabado,
508,2020-08-01,5,537.42,0,532.22,5.2,CIENEGA,MDA,Sabado,
509,2020-08-01,6,562.26,0,554.6,7.66,CIENEGA,MDA,Sabado,
510,2020-08-01,7,497.08,104.03,383.7,9.35,CIENEGA,MDA,Sabado,
511,2020-08-01,8,461.82,115.97,336.79,9.07,CIENEGA,MDA,Sabado,
512,2020-08-01,9,464.46,126.4,331.03,7.03,CIENEGA,MDA,Sabado,
513,2020-08-01,10,417.78,149.03,264.77,3.99,CIENEGA,MDA,Sabado,
514,2020-08-01,11,476.94,127.38,341.67,7.89,CIENEGA,MDA,Sabado,
515,2020-08-01,12,485.56,145.31,332.6,7.65,CIENEGA,MDA,Sabado,
516,2020-08-01,13,472.25,139.11,324.84,8.3,CIENEGA,MDA,Sabado,
517,2020-08-01,14,472.85,173,292.96,6.89,CIENEGA,MDA,Sabado,
518,2020-08-01,15,466.49,131.74,328.31,6.44,CIENEGA,MDA,Sabado,
519,2020-08-01,16,481.2,158.14,317.45,5.62,CIENEGA,MDA,Sabado,
520,2020-08-01,17,484.73,156.02,322.35,6.37,CIENEGA,MDA,Sabado,
521,2020-08-01,18,482.79,141.42,332.87,8.5,CIENEGA,MDA,Sabado,
522,2020-08-01,19,495.94,153.12,334.71,8.1,CIENEGA,MDA,Sabado,
523,2020-08-01,20,526.76,146.09,372,8.67,CIENEGA,MDA,Sabado,
524,2020-08-01,21,538.88,142.66,388.92,7.3,CIENEGA,MDA,Sabado,
525,2020-08-01,22,541.92,141.23,394.1,6.6,CIENEGA,MDA,Sabado,
526,2020-08-01,23,538.56,142.4,387.96,8.2,CIENEGA,MDA,Sabado,
527,2020-08-01,24,531.09,141.49,379.87,9.74,CIENEGA,MDA,Sabado,
528,2020-08-02,1,498.99,64.31,424.36,10.32,CIENEGA,MDA,Domingo,
529,2020-08-02,2,480.72,77.13,396.15,7.45,CIENEGA,MDA,Domingo,
530,2020-08-02,3,469.1,82.56,380.3,6.25,CIENEGA,MDA,Domingo,
531,2020-08-02,4,454.38,62.85,387.13,4.4,CIENEGA,MDA,Domingo,
532,2020-08-02,5,445.84,55.35,387.14,3.35,CIENEGA,MDA,Domingo,
533,2020-08-02,6,448.32,54.34,391.34,2.63,CIENEGA,MDA,Domingo,
534,2020-08-02,7,500.84,48.97,451.79,0.08,CIENEGA,MDA,Domingo,
535,2020-08-02,8,466.76,9.98,455.9,0.88,CIENEGA,MDA,Domingo,
536,2020-08-02,9,465.15,10.55,452.3,2.31,CIENEGA,MDA,Domingo,
537,2020-08-02,10,420.74,15.9,405.54,-0.69,CIENEGA,MDA,Domingo,
538,2020-08-02,11,430.65,2.93,427.07,0.66,CIENEGA,MDA,Domingo,
539,2020-08-02,12,455.54,-8.34,463.59,0.28,CIENEGA,MDA,Domingo,
540,2020-08-02,13,442.26,9.33,431.36,1.57,CIENEGA,MDA,Domingo,
541,2020-08-02,14,449.35,-6.26,452.59,3.02,CIENEGA,MDA,Domingo,
542,2020-08-02,15,455.46,1.43,450.86,3.17,CIENEGA,MDA,Domingo,
543,2020-08-02,16,426.36,32.67,390.4,3.3,CIENEGA,MDA,Domingo,
544,2020-08-02,17,435.08,53.85,378.73,2.49,CIENEGA,MDA,Domingo,
545,2020-08-02,18,439.79,45.13,390.21,4.46,CIENEGA,MDA,Domingo,
546,2020-08-02,19,477.73,16.99,458.74,2.01,CIENEGA,MDA,Domingo,
547,2020-08-02,20,554.57,20.6,533.43,0.54,CIENEGA,MDA,Domingo,
548,2020-08-02,21,610.88,0,611.17,-0.29,CIENEGA,MDA,Domingo,
549,2020-08-02,22,644.68,0,648.44,-3.76,CIENEGA,MDA,Domingo,
550,2020-08-02,23,630.45,0,635.06,-4.61,CIENEGA,MDA,Domingo,
551,2020-08-02,24,609.98,0,612.21,-2.23,CIENEGA,MDA,Domingo,
552,2020-08-03,1,523.3,12.32,515.91,-4.93,CIENEGA,MDA,Lunes,
553,2020-08-03,2,530.01,-0.01,533.43,-3.42,CIENEGA,MDA,Lunes,
554,2020-08-03,3,523.65,0,518.45,5.2,CIENEGA,MDA,Lunes,
555,2020-08-03,4,499.22,-0.05,495.29,3.98,CIENEGA,MDA,Lunes,
556,2020-08-03,5,496.08,-0.05,493.34,2.78,CIENEGA,MDA,Lunes,
557,2020-08-03,6,512.52,-0.05,509.09,3.48,CIENEGA,MDA,Lunes,
558,2020-08-03,7,508.47,-0.05,504.67,3.85,CIENEGA,MDA,Lunes,
559,2020-08-03,8,518.53,-0.04,513.2,5.37,CIENEGA,MDA,Lunes,
560,2020-08-03,9,501.72,-2.65,498.58,5.78,CIENEGA,MDA,Lunes,
561,2020-08-03,10,513,-3.97,513.01,3.97,CIENEGA,MDA,Lunes,
562,2020-08-03,11,511.21,-4.11,510.29,5.03,CIENEGA,MDA,Lunes,
563,2020-08-03,12,513.37,-4.1,512.8,4.67,CIENEGA,MDA,Lunes,
564,2020-08-03,13,525.85,-3.45,523.74,5.56,CIENEGA,MDA,Lunes,
565,2020-08-03,14,545.44,-2.19,541.52,6.11,CIENEGA,MDA,Lunes,
566,2020-08-03,15,538.53,5.02,533.06,0.46,CIENEGA,MDA,Lunes,
567,2020-08-03,16,546.36,0.34,545.19,0.83,CIENEGA,MDA,Lunes,
568,2020-08-03,17,526.14,4.04,524.65,-2.56,CIENEGA,MDA,Lunes,
569,2020-08-03,18,544.35,-0.48,542.05,2.77,CIENEGA,MDA,Lunes,
570,2020-08-03,19,533.67,14.8,518.18,0.7,CIENEGA,MDA,Lunes,
571,2020-08-03,20,547.79,0.53,544.15,3.1,CIENEGA,MDA,Lunes,
572,2020-08-03,21,545.07,4.91,544.81,-4.64,CIENEGA,MDA,Lunes,
573,2020-08-03,22,566.14,0.89,571.18,-5.93,CIENEGA,MDA,Lunes,
574,2020-08-03,23,576.67,0,578.84,-2.18,CIENEGA,MDA,Lunes,
575,2020-08-03,24,563.07,0,566.4,-3.33,CIENEGA,MDA,Lunes,
576,2020-08-04,1,577.35,0,578.4,-1.05,CIENEGA,MDA,Martes,
577,2020-08-04,2,555.84,0,559.77,-3.93,CIENEGA,MDA,Martes,
578,2020-08-04,3,563.82,0,564.23,-0.41,CIENEGA,MDA,Martes,
579,2020-08-04,4,543.31,0,532.07,11.24,CIENEGA,MDA,Martes,
580,2020-08-04,5,543.48,0,535.49,7.99,CIENEGA,MDA,Martes,
581,2020-08-04,6,551.51,0,544.47,7.04,CIENEGA,MDA,Martes,
582,2020-08-04,7,557.12,0,556.2,0.91,CIENEGA,MDA,Martes,
583,2020-08-04,8,564.07,0,559.11,4.96,CIENEGA,MDA,Martes,
584,2020-08-04,9,574.15,0.29,565.62,8.24,CIENEGA,MDA,Martes,
585,2020-08-04,10,589.21,3.73,571.62,13.86,CIENEGA,MDA,Martes,
586,2020-08-04,11,612.44,4.09,593.49,14.87,CIENEGA,MDA,Martes,
587,2020-08-04,12,612.73,4.12,592.01,16.6,CIENEGA,MDA,Martes,
588,2020-08-04,13,599.36,3.89,580.27,15.19,CIENEGA,MDA,Martes,
589,2020-08-04,14,577.11,3.81,560.59,12.71,CIENEGA,MDA,Martes,
590,2020-08-04,15,562.16,0,548.62,13.55,CIENEGA,MDA,Martes,
591,2020-08-04,16,560.97,0.17,555.55,5.25,CIENEGA,MDA,Martes,
592,2020-08-04,17,578.93,1.2,572.73,5,CIENEGA,MDA,Martes,
593,2020-08-04,18,574.9,0,566.87,8.03,CIENEGA,MDA,Martes,
594,2020-08-04,19,558.26,2.51,552.21,3.54,CIENEGA,MDA,Martes,
595,2020-08-04,20,580.61,-3.67,569.11,15.17,CIENEGA,MDA,Martes,
596,2020-08-04,21,592.12,0,581.56,10.57,CIENEGA,MDA,Martes,
597,2020-08-04,22,583.62,0,584.56,-0.95,CIENEGA,MDA,Martes,
598,2020-08-04,23,578.86,0,580.91,-2.06,CIENEGA,MDA,Martes,
599,2020-08-04,24,571.15,0,573.57,-2.42,CIENEGA,MDA,Martes,
600,2020-08-05,1,616.49,-13.83,630.92,-0.61,CIENEGA,MDA,Miercoles,
601,2020-08-05,2,597.77,-10.78,589.98,18.58,CIENEGA,MDA,Miercoles,
602,2020-08-05,3,610.74,-12.25,604.96,18.03,CIENEGA,MDA,Miercoles,
603,2020-08-05,4,600.1,-11.85,600.58,11.36,CIENEGA,MDA,Miercoles,
604,2020-08-05,5,582.81,-11.22,588.81,5.22,CIENEGA,MDA,Miercoles,
605,2020-08-05,6,584.27,-11.5,591.6,4.17,CIENEGA,MDA,Miercoles,
606,2020-08-05,7,598.48,-12.79,605.15,6.11,CIENEGA,MDA,Miercoles,
607,2020-08-05,8,586.93,-12.24,593.15,6.02,CIENEGA,MDA,Miercoles,
608,2020-08-05,9,580.76,-14.33,586.23,8.86,CIENEGA,MDA,Miercoles,
609,2020-08-05,10,580.99,-13.75,585.96,8.79,CIENEGA,MDA,Miercoles,
610,2020-08-05,11,590.32,-14.28,595.73,8.88,CIENEGA,MDA,Miercoles,
611,2020-08-05,12,596.68,-13.12,599.2,10.6,CIENEGA,MDA,Miercoles,
